cm,ds,ms,snr,speed_band,nmse,published_nmse,diff,ours_favoured
B,5e-08,12.0,20.0,10to30,0.255273315,0.2825731525,-0.02729983749999998,True
B,5e-08,12.0,25.0,10to30,0.2523916575,0.2812914725,-0.028899814999999995,True
B,5e-08,15.0,0.0,10to30,0.44447828999999994,0.49235038,-0.047872090000000034,True
B,5e-08,15.0,5.0,10to30,0.4066568825,0.430630505,-0.023973622500000014,True
B,5e-08,15.0,10.0,10to30,0.3884892475,0.417733265,-0.029244017499999997,True
B,5e-08,15.0,15.0,10to30,0.383325775,0.4114267175,-0.028100942500000003,True
B,5e-08,15.0,20.0,10to30,0.38013073750000004,0.4092636424999999,-0.029132904999999876,True
B,5e-08,15.0,25.0,10to30,0.3782136925,0.4093135625,-0.03109987000000003,True
B,5e-08,18.0,0.0,10to30,0.63850202,0.7311230599999999,-0.09262103999999993,True
B,5e-08,18.0,5.0,10to30,0.6007745975,0.66694283,-0.06616823250000003,True
B,5e-08,18.0,10.0,10to30,0.58216585,0.6422724275,-0.060106577500000036,True
B,5e-08,18.0,15.0,10to30,0.5789480625,0.6312569075,-0.05230884499999999,True
B,5e-08,18.0,20.0,10to30,0.5764605575,0.630993115,-0.05453255749999997,True
B,5e-08,18.0,25.0,10to30,0.5751245825,0.629612655,-0.054488072499999984,True
B,5e-08,21.0,0.0,10to30,0.70571445,0.7680483174999999,-0.06233386749999992,True
B,5e-08,21.0,5.0,10to30,0.6742513725,0.7222550375,-0.04800366499999997,True
B,5e-08,21.0,10.0,10to30,0.659702145,0.6910257399999999,-0.031323594999999926,True
B,5e-08,21.0,15.0,10to30,0.6544585350000001,0.6810870025,-0.02662846749999992,True
B,5e-08,21.0,20.0,10to30,0.65396941,0.6812136200000001,-0.027244210000000102,True
B,5e-08,21.0,25.0,10to30,0.65385038,0.680065205,-0.026214825000000053,True
B,5e-08,24.0,0.0,10to30,0.6839156550000001,0.7367395999999999,-0.05282394499999987,True
B,5e-08,24.0,5.0,10to30,0.646300965,0.6824841675,-0.036183202499999956,True
B,5e-08,24.0,10.0,10to30,0.636765185,0.6642455899999999,-0.02748040499999993,True
B,5e-08,24.0,15.0,10to30,0.6339390425,0.658371275,-0.02443223250000004,True
B,5e-08,24.0,20.0,10to30,0.634011855,0.6545933,-0.02058144500000003,True
B,5e-08,24.0,25.0,10to30,0.6320835124999999,0.6556463425,-0.023562830000000035,True
B,5e-08,27.0,0.0,10to30,0.73779854,0.88157655,-0.14377801,True
B,5e-08,27.0,5.0,10to30,0.716848355,0.816754985,-0.09990663,True
B,5e-08,27.0,10.0,10to30,0.7090277174999999,0.8008147175,-0.09178700000000006,True
B,5e-08,27.0,15.0,10to30,0.7069541349999999,0.799248715,-0.09229458000000013,True
B,5e-08,27.0,20.0,10to30,0.7062828875,0.7971454175,-0.09086253,True
B,5e-08,27.0,25.0,10to30,0.70616985,0.79810307,-0.09193322000000004,True
B,5e-08,33.0,0.0,gt30,0.9966498925,1.043447775,-0.04679788249999994,True
B,5e-08,33.0,5.0,gt30,0.9792873,0.982987565,-0.0037002649999999804,True
B,5e-08,33.0,10.0,gt30,0.9820716749999999,0.9631369925,0.018934682499999966,False
B,5e-08,33.0,15.0,gt30,0.9827684875,0.962107815,0.020660672500000032,False
B,5e-08,33.0,20.0,gt30,0.9847246425,0.95927044,0.025454202500000078,False
B,5e-08,33.0,25.0,gt30,0.9861223375000001,0.96207977,0.02404256750000011,False
B,5e-08,36.0,0.0,gt30,1.1262918000000002,1.11638395,0.009907850000000273,False
B,5e-08,36.0,5.0,gt30,1.1210564625,1.0465870075,0.0744694549999998,False
B,5e-08,36.0,10.0,gt30,1.1264554999999998,1.0306699325,0.09578556749999989,False
B,5e-08,36.0,15.0,gt30,1.129550825,1.026820525,0.10273029999999994,False
B,5e-08,36.0,20.0,gt30,1.132413835,1.026714175,0.10569965999999997,False
B,5e-08,36.0,25.0,gt30,1.13313635,1.0258101175,0.10732623249999995,False
B,5e-08,42.0,0.0,gt30,1.0735682899999999,1.1132817,-0.03971341000000006,True
B,5e-08,42.0,5.0,gt30,1.0674289175,1.05759304,0.009835877500000034,False
B,5e-08,42.0,10.0,gt30,1.07293981,1.0419921125,0.030947697500000038,False
B,5e-08,42.0,15.0,gt30,1.0770981575,1.04252911,0.034569047500000005,False
B,5e-08,42.0,20.0,gt30,1.0799045,1.042476075,0.0374284250000001,False
B,5e-08,42.0,25.0,gt30,1.080620385,1.0425013,0.03811908499999994,False
B,2e-07,3.0,0.0,le10,0.08167853,0.0824014875,-0.000722957499999996,True
B,2e-07,3.0,5.0,le10,0.0494988575,0.0567650524999999,-0.007266194999999899,True
B,2e-07,3.0,10.0,le10,0.0332516125,0.0458331975,-0.012581585,True
B,2e-07,3.0,15.0,le10,0.024768810000000002,0.04081381,-0.016044999999999997,True
B,2e-07,3.0,20.0,le10,0.0207964025,0.03875358,-0.017957177500000004,True
B,2e-07,3.0,25.0,le10,0.018991374999999998,0.0379853025,-0.0189939275,True
B,2e-07,6.0,0.0,le10,0.15803272499999999,0.161211425,-0.0031787000000000065,True
B,2e-07,6.0,5.0,le10,0.1089183725,0.1170306375,-0.008112265000000007,True
B,2e-07,6.0,10.0,le10,0.083211125,0.0949668625,-0.011755737500000002,True
B,2e-07,6.0,15.0,le10,0.06887572249999999,0.08459195,-0.015716227500000013,True
B,2e-07,6.0,20.0,le10,0.061630025000000005,0.079711115,-0.018081089999999994,True
B,2e-07,6.0,25.0,le10,0.0579814,0.0780261699999999,-0.020044769999999892,True
B,2e-07,9.0,0.0,le10,0.23886797499999998,0.239341865,-0.0004738900000000046,True
B,2e-07,9.0,5.0,le10,0.181599435,0.1876413325,-0.006041897500000004,True
B,2e-07,9.0,10.0,le10,0.150490935,0.160683535,-0.010192599999999996,True
B,2e-07,9.0,15.0,le10,0.13394690250000002,0.1460889275,-0.012142024999999973,True
B,2e-07,9.0,20.0,le10,0.1253502325,0.1398364574999999,-0.014486224999999908,True
B,2e-07,9.0,25.0,le10,0.12038090500000001,0.137727315,-0.01734640999999998,True
B,2e-07,12.0,0.0,10to30,0.35813843,0.3692406,-0.011102169999999967,True
B,2e-07,12.0,5.0,10to30,0.2995532825,0.3093134724999999,-0.009760189999999891,True
B,2e-07,12.0,10.0,10to30,0.2676188425,0.2800710925,-0.012452249999999998,True
B,2e-07,12.0,15.0,10to30,0.25120294249999997,0.267550485,-0.016347542500000034,True
B,2e-07,12.0,20.0,10to30,0.2426111225,0.26153852,-0.0189273975,True
B,2e-07,12.0,25.0,10to30,0.23800762749999999,0.2598804799999999,-0.02187285249999993,True
B,2e-07,15.0,0.0,10to30,0.407224945,0.4054271375,0.001797807500000026,False
B,2e-07,15.0,5.0,10to30,0.35531479,0.3562332775,-0.0009184875000000092,True
B,2e-07,15.0,10.0,10to30,0.3281905525,0.33325153,-0.005060977500000008,True
B,2e-07,15.0,15.0,10to30,0.315552795,0.3242916475,-0.008738852500000005,True
B,2e-07,15.0,20.0,10to30,0.30874009,0.319860405,-0.011120314999999992,True
B,2e-07,15.0,25.0,10to30,0.305381695,0.318485625,-0.013103929999999986,True
B,2e-07,18.0,0.0,10to30,0.4709270625,0.4864413125,-0.015514250000000007,True
B,2e-07,18.0,5.0,10to30,0.42048044000000007,0.428349395,-0.007868954999999955,True
B,2e-07,18.0,10.0,10to30,0.3939780125,0.40739303,-0.013415017500000015,True
B,2e-07,18.0,15.0,10to30,0.38161283,0.39696674,-0.01535390999999997,True
B,2e-07,18.0,20.0,10to30,0.375023265,0.3952122825,-0.020189017500000017,True
B,2e-07,18.0,25.0,10to30,0.3720580725,0.3936646975,-0.02160662499999999,True
B,2e-07,21.0,0.0,10to30,0.6113369424999999,0.65414632,-0.04280937750000002,True
B,2e-07,21.0,5.0,10to30,0.5769412,0.59678285,-0.019841649999999933,True
B,2e-07,21.0,10.0,10to30,0.5551716825,0.5781311,-0.022959417499999968,True
B,2e-07,21.0,15.0,10to30,0.5462291724999999,0.57269776,-0.02646858750000003,True
B,2e-07,21.0,20.0,10to30,0.5418973675000001,0.570512765,-0.028615397499999973,True
B,2e-07,21.0,25.0,10to30,0.5403559099999999,0.5707306050000001,-0.030374695000000118,True
B,2e-07,24.0,0.0,10to30,0.640008,0.68270933,-0.04270132999999998,True
B,2e-07,24.0,5.0,10to30,0.60828775,0.63517145,-0.026883699999999955,True
B,2e-07,24.0,10.0,10to30,0.5912755350000001,0.6212358099999999,-0.02996027499999987,True
B,2e-07,24.0,15.0,10to30,0.5821997750000001,0.61928323,-0.037083454999999876,True
B,2e-07,24.0,20.0,10to30,0.578156605,0.6183565325,-0.04019992750000001,True
B,2e-07,24.0,25.0,10to30,0.57688137,0.6183715325,-0.04149016250000004,True
B,2e-07,27.0,0.0,10to30,0.6505753224999999,0.7179068475,-0.06733152500000006,True
B,2e-07,27.0,5.0,10to30,0.6177457475,0.66567164,-0.04792589250000001,True
B,2e-07,27.0,10.0,10to30,0.601528785,0.6497217225,-0.04819293750000009,True
B,2e-07,27.0,15.0,10to30,0.5936184449999999,0.646036505,-0.052418060000000044,True
B,2e-07,27.0,20.0,10to30,0.5899346,0.6437543525,-0.05381975250000004,True
B,2e-07,27.0,25.0,10to30,0.588696915,0.6442290025,-0.05553208750000005,True
B,2e-07,33.0,0.0,gt30,0.7977900725,0.86087175,-0.06308167750000004,True
B,2e-07,33.0,5.0,gt30,0.7787991925000001,0.8147815325,-0.03598233999999989,True
B,2e-07,33.0,10.0,gt30,0.77354693,0.8013178425,-0.027770912500000078,True
B,2e-07,33.0,15.0,gt30,0.769308755,0.797178095,-0.027869340000000076,True
B,2e-07,33.0,20.0,gt30,0.7681921625,0.7950978375,-0.026905674999999962,True
B,2e-07,33.0,25.0,gt30,0.7678979425000001,0.7953112675,-0.027413324999999933,True
B,2e-07,36.0,0.0,gt30,0.8128385625000001,0.90766843,-0.09482986749999989,True
B,2e-07,36.0,5.0,gt30,0.797343755,0.858877345,-0.06153359000000003,True
B,2e-07,36.0,10.0,gt30,0.7891769599999999,0.8431029225,-0.053925962500000035,True
B,2e-07,36.0,15.0,gt30,0.785889825,0.8370360975,-0.05114627249999992,True
B,2e-07,36.0,20.0,gt30,0.7844462299999999,0.8363084225,-0.051862192500000126,True
B,2e-07,36.0,25.0,gt30,0.7836523249999999,0.8363447125,-0.05269238750000005,True
B,2e-07,42.0,0.0,gt30,0.9114614249999999,0.9756663,-0.06420487500000005,True
B,2e-07,42.0,5.0,gt30,0.9027902775,0.92418144,-0.02139116250000006,True
B,2e-07,42.0,10.0,gt30,0.8967793325,0.9092598575,-0.012480525000000076,True
B,2e-07,42.0,15.0,gt30,0.892906775,0.8994921874999999,-0.0065854124999998875,True
B,2e-07,42.0,20.0,gt30,0.8914567,0.899066425,-0.007609725000000012,True
B,2e-07,42.0,25.0,gt30,0.8906871250000001,0.8984315125,-0.0077443874999998386,True
B,4e-07,3.0,0.0,le10,0.091028115,0.1859627,-0.094934585,True
B,4e-07,3.0,5.0,le10,0.058501504999999995,0.16317898,-0.104677475,True
B,4e-07,3.0,10.0,le10,0.042217375,0.1534117875,-0.1111944125,True
B,4e-07,3.0,15.0,le10,0.03409462,0.1493123075,-0.1152176875,True
B,4e-07,3.0,20.0,le10,0.030236647499999998,0.14751103,-0.1172743825,True
B,4e-07,3.0,25.0,le10,0.0283932,0.14688515,-0.11849194999999998,True
B,4e-07,6.0,0.0,le10,0.1593990675,0.246184755,-0.08678568750000001,True
B,4e-07,6.0,5.0,le10,0.1105805625,0.2092541975,-0.098673635,True
B,4e-07,6.0,10.0,le10,0.0836233075,0.1915816825,-0.107958375,True
B,4e-07,6.0,15.0,le10,0.0690983075,0.181894095,-0.11279578750000001,True
B,4e-07,6.0,20.0,le10,0.061281857499999995,0.17803775,-0.1167558925,True
B,4e-07,6.0,25.0,le10,0.058132777499999996,0.17671021,-0.11857743250000001,True
B,4e-07,9.0,0.0,le10,0.23779694,0.311924595,-0.07412765500000001,True
B,4e-07,9.0,5.0,le10,0.17895606749999998,0.2661637225,-0.087207655,True
B,4e-07,9.0,10.0,le10,0.14676377000000002,0.24149418,-0.09473040999999999,True
B,4e-07,9.0,15.0,le10,0.1289365675,0.2315282625,-0.10259169500000001,True
B,4e-07,9.0,20.0,le10,0.11918084749999999,0.2261085325,-0.106927685,True
B,4e-07,9.0,25.0,le10,0.114639925,0.2247193225,-0.11007939750000001,True
B,4e-07,12.0,0.0,10to30,0.31074253500000004,0.3891364075,-0.07839387249999996,True
B,4e-07,12.0,5.0,10to30,0.25467138,0.34135806,-0.08668668000000002,True
B,4e-07,12.0,10.0,10to30,0.2221238775,0.3171327225,-0.09500884500000001,True
B,4e-07,12.0,15.0,10to30,0.20417026249999998,0.3085346399999999,-0.10436437749999994,True
B,4e-07,12.0,20.0,10to30,0.194759605,0.3034616125,-0.10870200749999998,True
B,4e-07,12.0,25.0,10to30,0.19063678750000002,0.3020400199999999,-0.1114032324999999,True
B,4e-07,15.0,0.0,10to30,0.410057925,0.477658985,-0.06760105999999999,True
B,4e-07,15.0,5.0,10to30,0.35713960999999994,0.43073959,-0.07359998000000006,True
B,4e-07,15.0,10.0,10to30,0.32787532,0.4090300325,-0.08115471249999995,True
B,4e-07,15.0,15.0,10to30,0.31207936999999997,0.4012298825,-0.08915051250000006,True
B,4e-07,15.0,20.0,10to30,0.3053707875,0.3984577425,-0.09308695499999997,True
B,4e-07,15.0,25.0,10to30,0.30207055250000003,0.3979888325,-0.09591827999999997,True
B,4e-07,18.0,0.0,10to30,0.485533365,0.5490402325,-0.06350686750000001,True
B,4e-07,18.0,5.0,10to30,0.435947365,0.501528025,-0.06558066000000007,True
B,4e-07,18.0,10.0,10to30,0.41033615,0.484260255,-0.07392410499999996,True
B,4e-07,18.0,15.0,10to30,0.3969865175,0.4761566175,-0.07917009999999997,True
B,4e-07,18.0,20.0,10to30,0.39135172249999994,0.473166375,-0.08181465250000003,True
B,4e-07,18.0,25.0,10to30,0.38877553499999995,0.473362585,-0.08458705000000005,True
B,4e-07,21.0,0.0,10to30,0.5053487074999999,0.5725949,-0.06724619250000008,True
B,4e-07,21.0,5.0,10to30,0.4607644125,0.5245890775,-0.06382466499999995,True
B,4e-07,21.0,10.0,10to30,0.43860214499999994,0.5064795525,-0.06787740750000004,True
B,4e-07,21.0,15.0,10to30,0.42755285,0.49930238,-0.07174953,True
B,4e-07,21.0,20.0,10to30,0.4232851325,0.4983177075,-0.07503257499999999,True
B,4e-07,21.0,25.0,10to30,0.4212314625,0.49828235,-0.0770508875,True
B,4e-07,24.0,0.0,10to30,0.580254225,0.6600818175000001,-0.07982759250000004,True
B,4e-07,24.0,5.0,10to30,0.5418433275,0.624193625,-0.0823502975,True
B,4e-07,24.0,10.0,10to30,0.5220074875,0.607832915,-0.0858254275,True
B,4e-07,24.0,15.0,10to30,0.5122717925,0.6025007800000001,-0.09022898750000008,True
B,4e-07,24.0,20.0,10to30,0.5088175475,0.600757395,-0.09193984750000006,True
B,4e-07,24.0,25.0,10to30,0.507166205,0.6007943625,-0.09362815749999998,True
B,4e-07,27.0,0.0,10to30,0.6241641425,0.7441911575,-0.12002701500000001,True
B,4e-07,27.0,5.0,10to30,0.589825925,0.70104795,-0.111222025,True
B,4e-07,27.0,10.0,10to30,0.573657555,0.6886147,-0.11495714499999998,True
B,4e-07,27.0,15.0,10to30,0.5658112225,0.6831778775,-0.11736665499999999,True
B,4e-07,27.0,20.0,10to30,0.5629895075,0.6823651475,-0.11937564,True
B,4e-07,27.0,25.0,10to30,0.5619828099999999,0.6825360975,-0.12055328750000005,True
B,4e-07,33.0,0.0,gt30,0.770155885,0.8337107575,-0.06355487250000003,True
B,4e-07,33.0,5.0,gt30,0.7511026175000001,0.7965259325,-0.045423314999999964,True
B,4e-07,33.0,10.0,gt30,0.7418609075,0.78660585,-0.04474494250000005,True
B,4e-07,33.0,15.0,gt30,0.7383091775,0.78347225,-0.04516307249999996,True
B,4e-07,33.0,20.0,gt30,0.73694998,0.782699705,-0.04574972499999996,True
B,4e-07,33.0,25.0,gt30,0.7364364999999999,0.78242328,-0.045986780000000116,True
B,4e-07,36.0,0.0,gt30,0.80911955,0.9112459,-0.10212635000000003,True
B,4e-07,36.0,5.0,gt30,0.789110685,0.87673395,-0.08762326499999995,True
B,4e-07,36.0,10.0,gt30,0.7809177375,0.8652217,-0.08430396249999994,True
B,4e-07,36.0,15.0,gt30,0.77616999,0.8591378325000001,-0.08296784250000011,True
B,4e-07,36.0,20.0,gt30,0.7745570749999999,0.859058935,-0.08450186000000004,True
B,4e-07,36.0,25.0,gt30,0.7735397925,0.8586940750000001,-0.08515428250000001,True
B,4e-07,42.0,0.0,gt30,0.8663910675000002,0.93105745,-0.06466638249999979,True
B,4e-07,42.0,5.0,gt30,0.8557971575000001,0.89752345,-0.04172629249999993,True
B,4e-07,42.0,10.0,gt30,0.8509437575,0.8820689374999999,-0.031125179999999975,True
B,4e-07,42.0,15.0,gt30,0.849319385,0.8802372975,-0.030917912499999978,True
B,4e-07,42.0,20.0,gt30,0.847932975,0.87923545,-0.03130247500000005,True
B,4e-07,42.0,25.0,gt30,0.8477153525000001,0.878906075,-0.03119072249999988,True
E,5e-08,3.0,0.0,le10,0.024374255000000004,0.024742515,-0.00036825999999999526,True
E,5e-08,3.0,5.0,le10,0.011553865,0.0165944675,-0.005040602500000001,True
E,5e-08,3.0,10.0,le10,0.006779935,0.0147533425,-0.007973407500000002,True
E,5e-08,3.0,15.0,le10,0.004977280000000001,0.0130841725,-0.008106892499999999,True
E,5e-08,3.0,20.0,le10,0.004214445000000001,0.0119332875,-0.0077188425,True
E,5e-08,3.0,25.0,le10,0.0038809125,0.01141612,-0.0075352075,True
E,5e-08,6.0,0.0,le10,0.03407665,0.0332438675,0.0008327824999999969,False
E,5e-08,6.0,5.0,le10,0.0184489475,0.0205294424999999,-0.002080494999999901,True
E,5e-08,6.0,10.0,le10,0.011781755,0.0163681225,-0.004586367499999999,True
E,5e-08,6.0,15.0,le10,0.00909369,0.014014615,-0.004920925,True
E,5e-08,6.0,20.0,le10,0.00796146,0.0127469675,-0.004785507499999999,True
E,5e-08,6.0,25.0,le10,0.0074438725,0.0122415399999999,-0.004797667499999899,True
E,5e-08,9.0,0.0,le10,0.04364896,0.0398710325,0.0037779275,False
E,5e-08,9.0,5.0,le10,0.026186105,0.0253500325,0.0008360724999999999,False
E,5e-08,9.0,10.0,le10,0.018699425,0.0211357475,-0.002436322500000001,True
E,5e-08,9.0,15.0,le10,0.0156022175,0.0188133175,-0.0032110999999999997,True
E,5e-08,9.0,20.0,le10,0.0142432375,0.0174796125,-0.003236374999999998,True
E,5e-08,9.0,25.0,le10,0.0135392525,0.01706375,-0.0035244974999999994,True
E,5e-08,12.0,0.0,10to30,0.0547803375,0.0460638175,0.008716519999999998,False
E,5e-08,12.0,5.0,10to30,0.0352893125,0.029037355,0.006251957500000002,False
E,5e-08,12.0,10.0,10to30,0.028114642500000002,0.0237577175,0.004356925000000001,False
E,5e-08,12.0,15.0,10to30,0.024825437500000002,0.02155977,0.003265667500000003,False
E,5e-08,12.0,20.0,10to30,0.023560035,0.0206058475,0.0029541875,False
E,5e-08,12.0,25.0,10to30,0.0228062325,0.02025508,0.0025511524999999972,False
E,5e-08,15.0,0.0,10to30,0.0701654625,0.0558278975,0.014337564999999997,False
E,5e-08,15.0,5.0,10to30,0.048814949999999996,0.038738595,0.010076354999999995,False
E,5e-08,15.0,10.0,10to30,0.040585515,0.0335613075,0.007024207500000004,False
E,5e-08,15.0,15.0,10to30,0.038147525,0.0320320424999999,0.006115482500000102,False
E,5e-08,15.0,20.0,10to30,0.0362692475,0.03133755,0.0049316974999999985,False
E,5e-08,15.0,25.0,10to30,0.035443325,0.0311975725,0.004245752499999998,False
E,5e-08,18.0,0.0,10to30,0.07802802750000001,0.05950468,0.018523347500000016,False
E,5e-08,18.0,5.0,10to30,0.056768429999999995,0.04178336,0.014985069999999996,False
E,5e-08,18.0,10.0,10to30,0.0493632375,0.0375850775,0.011778159999999996,False
E,5e-08,18.0,15.0,10to30,0.0465194575,0.0364622599999999,0.0100571975000001,False
E,5e-08,18.0,20.0,10to30,0.045150625,0.0360756599999999,0.009074965000000101,False
E,5e-08,18.0,25.0,10to30,0.0444651725,0.036034375,0.008430797499999997,False
E,5e-08,21.0,0.0,10to30,0.08461848,0.06416827,0.020450209999999996,False
E,5e-08,21.0,5.0,10to30,0.06322221,0.0462843375,0.0169378725,False
E,5e-08,21.0,10.0,10to30,0.0560202,0.0419088875,0.0141113125,False
E,5e-08,21.0,15.0,10to30,0.0533649775,0.0407168425,0.012648134999999998,False
E,5e-08,21.0,20.0,10to30,0.0520526375,0.040242355,0.011810282499999998,False
E,5e-08,21.0,25.0,10to30,0.0514622275,0.040211545,0.011250682499999998,False
E,5e-08,24.0,0.0,10to30,0.101614895,0.074682395,0.026932499999999998,False
E,5e-08,24.0,5.0,10to30,0.07927331,0.05621449,0.02305882,False
E,5e-08,24.0,10.0,10to30,0.0719458,0.0528039125,0.019141887500000003,False
E,5e-08,24.0,15.0,10to30,0.0689875375,0.0528034975,0.016184040000000004,False
E,5e-08,24.0,20.0,10to30,0.067496555,0.05280608,0.014690475000000001,False
E,5e-08,24.0,25.0,10to30,0.06686207999999999,0.0529030425,0.013959037499999993,False
E,5e-08,27.0,0.0,10to30,0.099782235,0.0696819775,0.03010025749999999,False
E,5e-08,27.0,5.0,10to30,0.0790614575,0.052402955,0.0266585025,False
E,5e-08,27.0,10.0,10to30,0.0720153625,0.05012609,0.0218892725,False
E,5e-08,27.0,15.0,10to30,0.0689691725,0.0497794624999999,0.019189710000000096,False
E,5e-08,27.0,20.0,10to30,0.06749126750000001,0.0496521375,0.01783913000000001,False
E,5e-08,27.0,25.0,10to30,0.06670218750000001,0.04978054,0.01692164750000001,False
E,5e-08,33.0,0.0,gt30,0.1205972075,0.0841110525,0.03648615499999999,False
E,5e-08,33.0,5.0,gt30,0.1002154425,0.065798635,0.03441680750000001,False
E,5e-08,33.0,10.0,gt30,0.093874745,0.0633160175,0.030558727499999994,False
E,5e-08,33.0,15.0,gt30,0.0915633475,0.063192945,0.028370402500000003,False
E,5e-08,33.0,20.0,gt30,0.09063989,0.0638241725,0.026815717500000003,False
E,5e-08,33.0,25.0,gt30,0.0901111725,0.0640046125,0.02610656,False
E,5e-08,36.0,0.0,gt30,0.1264283725,0.0837181675,0.042710205,False
E,5e-08,36.0,5.0,gt30,0.10725515999999999,0.0667405024999999,0.04051465750000009,False
E,5e-08,36.0,10.0,gt30,0.10152502,0.06482971,0.036695309999999995,False
E,5e-08,36.0,15.0,gt30,0.09971335,0.06523862,0.03447473000000001,False
E,5e-08,36.0,20.0,gt30,0.09854663749999999,0.0654097475,0.03313688999999999,False
E,5e-08,36.0,25.0,gt30,0.0982127075,0.065781165,0.032431542499999994,False
E,5e-08,42.0,0.0,gt30,0.12863559,0.0897476175,0.03888797249999999,False
E,5e-08,42.0,5.0,gt30,0.110365125,0.07126687,0.039098255,False
E,5e-08,42.0,10.0,gt30,0.10499909,0.06832228,0.036676810000000004,False
E,5e-08,42.0,15.0,gt30,0.102805945,0.06791885,0.03488709499999999,False
E,5e-08,42.0,20.0,gt30,0.102072635,0.06829999,0.03377264499999999,False
E,5e-08,42.0,25.0,gt30,0.1015915325,0.0686473075,0.032944224999999994,False
E,2e-07,3.0,0.0,le10,0.034358145,0.041502385,-0.007144240000000003,True
E,2e-07,3.0,5.0,le10,0.019265915,0.0328258675,-0.0135599525,True
E,2e-07,3.0,10.0,le10,0.0128910125,0.02948099,-0.0165899775,True
E,2e-07,3.0,15.0,le10,0.0102154025,0.0278331175,-0.017617715,True
E,2e-07,3.0,20.0,le10,0.00909148,0.026837795,-0.017746315,True
E,2e-07,3.0,25.0,le10,0.0086244,0.026469665,-0.017845265,True
E,2e-07,6.0,0.0,le10,0.043360965,0.04638384,-0.0030228750000000013,True
E,2e-07,6.0,5.0,le10,0.025354615,0.034116215,-0.008761599999999998,True
E,2e-07,6.0,10.0,le10,0.0177787525,0.0305643325,-0.012785579999999998,True
E,2e-07,6.0,15.0,le10,0.01421519,0.0282799725,-0.0140647825,True
E,2e-07,6.0,20.0,le10,0.0125424725,0.0271298675,-0.014587395000000001,True
E,2e-07,6.0,25.0,le10,0.0116848825,0.0265400849999999,-0.0148552024999999,True
E,2e-07,9.0,0.0,le10,0.0519556375,0.0478393075,0.004116330000000001,False
E,2e-07,9.0,5.0,le10,0.0331421975,0.0357697025,-0.002627505000000002,True
E,2e-07,9.0,10.0,le10,0.023910835,0.0320039575,-0.008093122500000001,True
E,2e-07,9.0,15.0,le10,0.0192281475,0.0300524625,-0.010824314999999998,True
E,2e-07,9.0,20.0,le10,0.016873585,0.0291309999999999,-0.0122574149999999,True
E,2e-07,9.0,25.0,le10,0.01571692,0.0286930725,-0.012976152500000001,True
E,2e-07,12.0,0.0,10to30,0.05712279000000001,0.0524421225,0.004680667500000006,False
E,2e-07,12.0,5.0,10to30,0.038185054999999996,0.03952877,-0.0013437150000000023,True
E,2e-07,12.0,10.0,10to30,0.0295914725,0.035287635,-0.005696162499999997,True
E,2e-07,12.0,15.0,10to30,0.025152695,0.0329549075,-0.007802212499999999,True
E,2e-07,12.0,20.0,10to30,0.022815065,0.0318371675,-0.0090221025,True
E,2e-07,12.0,25.0,10to30,0.021573345,0.0313451625,-0.009771817500000002,True
E,2e-07,15.0,0.0,10to30,0.06971215,0.05853193,0.011180219999999998,False
E,2e-07,15.0,5.0,10to30,0.048557012499999996,0.043759435,0.004797577499999997,False
E,2e-07,15.0,10.0,10to30,0.038781365,0.0386846825,9.668250000000045e-05,False
