family,checkpoint_sha256,seed,sample_id,cm,ds,ms,val_index,antenna,rel_A_fp64,rel_B_fp64,rel_full_fp64,g1,g2,precision
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant13,A,1e-07,10,950,13,3.591190369e-15,5.909771618e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant14,A,1e-07,10,950,14,2.965013856e-15,3.876302648e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant15,A,1e-07,10,950,15,2.576364318e-15,4.593761886e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant16,A,1e-07,10,950,16,2.360877592e-15,3.728582913e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant17,A,1e-07,10,950,17,2.325821892e-15,3.915917769e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant18,A,1e-07,10,950,18,2.568840978e-15,4.153637847e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant19,A,1e-07,10,950,19,2.321956028e-15,5.099036179e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant20,A,1e-07,10,950,20,2.858047052e-15,3.969821448e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant21,A,1e-07,10,950,21,2.807786591e-15,2.980138517e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant22,A,1e-07,10,950,22,3.807601939e-15,5.387194291e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant23,A,1e-07,10,950,23,3.815911625e-15,5.416221579e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant24,A,1e-07,10,950,24,2.941183764e-15,4.924972699e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant25,A,1e-07,10,950,25,3.989729821e-15,2.793031016e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant26,A,1e-07,10,950,26,6.01000466e-15,8.739372443e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant27,A,1e-07,10,950,27,8.292002844e-15,1.293152301e-15,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant28,A,1e-07,10,950,28,2.262004615e-15,4.942474392e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant29,A,1e-07,10,950,29,1.979664746e-15,4.864801328e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant30,A,1e-07,10,950,30,3.017690398e-15,5.581165682e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0950_ant31,A,1e-07,10,950,31,1.860481233e-15,5.199275216e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant00,A,1e-07,10,960,0,8.527319111e-15,6.863709598e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant01,A,1e-07,10,960,1,8.158452873e-15,7.451630445e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant02,A,1e-07,10,960,2,8.648764863e-15,7.40138696e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant03,A,1e-07,10,960,3,8.907499393e-15,1.045093453e-15,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant04,A,1e-07,10,960,4,6.532003698e-15,5.292460391e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant05,A,1e-07,10,960,5,6.99664168e-15,6.056837217e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant06,A,1e-07,10,960,6,6.358798004e-15,5.30958617e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant07,A,1e-07,10,960,7,6.184681572e-15,5.35467176e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant08,A,1e-07,10,960,8,5.444677658e-15,3.693201338e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant09,A,1e-07,10,960,9,5.410674683e-15,3.012154179e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant10,A,1e-07,10,960,10,5.36021141e-15,5.774641769e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant11,A,1e-07,10,960,11,5.724530908e-15,4.522001687e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant12,A,1e-07,10,960,12,4.524470733e-15,4.653494246e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant13,A,1e-07,10,960,13,4.863395073e-15,4.400633283e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant14,A,1e-07,10,960,14,4.711690757e-15,3.991884267e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant15,A,1e-07,10,960,15,4.390861242e-15,3.852761174e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant16,A,1e-07,10,960,16,1.003570466e-14,8.600764332e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant17,A,1e-07,10,960,17,1.201846431e-14,1.315294109e-15,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant18,A,1e-07,10,960,18,1.230177593e-14,6.318975355e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant19,A,1e-07,10,960,19,1.347594232e-14,1.465491514e-15,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant20,A,1e-07,10,960,20,5.025973686e-15,6.265755003e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant21,A,1e-07,10,960,21,5.442731456e-15,5.465373466e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant22,A,1e-07,10,960,22,5.653585821e-15,5.600546766e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant23,A,1e-07,10,960,23,7.15558579e-15,1.016440628e-15,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant24,A,1e-07,10,960,24,3.732871648e-15,4.395865941e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant25,A,1e-07,10,960,25,3.849961796e-15,3.024571463e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant26,A,1e-07,10,960,26,3.869305272e-15,5.315819068e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant27,A,1e-07,10,960,27,4.038848381e-15,4.691157145e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant28,A,1e-07,10,960,28,3.12602575e-15,4.082587303e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant29,A,1e-07,10,960,29,3.212318913e-15,3.558384386e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant30,A,1e-07,10,960,30,3.211562439e-15,3.748903728e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0960_ant31,A,1e-07,10,960,31,3.521390068e-15,3.200381411e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant00,A,1e-07,10,970,0,6.014548277e-15,9.239700383e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant01,A,1e-07,10,970,1,7.164386513e-15,1.207943872e-15,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant02,A,1e-07,10,970,2,6.255868409e-15,1.496142188e-15,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant03,A,1e-07,10,970,3,6.216994754e-15,1.305487811e-15,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant04,A,1e-07,10,970,4,4.014697049e-15,8.904814706e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant05,A,1e-07,10,970,5,3.230926845e-15,6.517316409e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant06,A,1e-07,10,970,6,2.868195253e-15,6.803057556e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant07,A,1e-07,10,970,7,3.474142933e-15,5.138838998e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant08,A,1e-07,10,970,8,2.794622871e-15,5.244671203e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant09,A,1e-07,10,970,9,2.866588148e-15,4.157709544e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant10,A,1e-07,10,970,10,2.922384074e-15,5.473178034e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant11,A,1e-07,10,970,11,2.638832203e-15,6.092409508e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant12,A,1e-07,10,970,12,2.406121685e-15,4.071767656e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant13,A,1e-07,10,970,13,2.586646963e-15,3.196381679e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant14,A,1e-07,10,970,14,2.530995944e-15,5.692507195e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant15,A,1e-07,10,970,15,2.17525197e-15,4.989199456e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant16,A,1e-07,10,970,16,2.803891736e-15,3.792720308e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant17,A,1e-07,10,970,17,3.080907749e-15,6.6236384e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant18,A,1e-07,10,970,18,3.035837882e-15,5.907986033e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant19,A,1e-07,10,970,19,2.878839131e-15,7.516156647e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant20,A,1e-07,10,970,20,2.903842153e-15,4.950281359e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant21,A,1e-07,10,970,21,2.482747505e-15,4.220188508e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant22,A,1e-07,10,970,22,2.395275716e-15,5.09695325e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant23,A,1e-07,10,970,23,2.766693956e-15,7.304774886e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant24,A,1e-07,10,970,24,2.53948059e-15,4.12865856e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant25,A,1e-07,10,970,25,2.569127524e-15,5.117524405e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant26,A,1e-07,10,970,26,2.687740381e-15,5.031220529e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant27,A,1e-07,10,970,27,2.5161565e-15,3.751746381e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant28,A,1e-07,10,970,28,2.513309944e-15,4.699392659e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant29,A,1e-07,10,970,29,2.581861846e-15,4.669759425e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant30,A,1e-07,10,970,30,2.601760572e-15,5.677150501e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0970_ant31,A,1e-07,10,970,31,2.34336318e-15,5.18696379e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant00,A,1e-07,10,980,0,2.629347849e-15,3.594076363e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant01,A,1e-07,10,980,1,3.167147035e-15,3.653946139e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant02,A,1e-07,10,980,2,3.206465837e-15,3.424491647e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant03,A,1e-07,10,980,3,3.142552309e-15,3.715331157e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant04,A,1e-07,10,980,4,3.730744063e-15,4.610053447e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant05,A,1e-07,10,980,5,3.639834506e-15,4.357452415e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant06,A,1e-07,10,980,6,3.343064758e-15,3.310947394e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant07,A,1e-07,10,980,7,3.696745789e-15,3.588129516e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant08,A,1e-07,10,980,8,3.693939367e-15,5.03146749e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant09,A,1e-07,10,980,9,2.967107024e-15,4.719938332e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant10,A,1e-07,10,980,10,3.595713782e-15,5.068538826e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant11,A,1e-07,10,980,11,3.972227956e-15,2.725296625e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant12,A,1e-07,10,980,12,2.779557619e-15,3.775376486e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant13,A,1e-07,10,980,13,3.05949933e-15,4.199032837e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant14,A,1e-07,10,980,14,4.185019851e-15,4.205982129e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant15,A,1e-07,10,980,15,4.015791296e-15,2.77384253e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant16,A,1e-07,10,980,16,3.502747065e-15,6.301805399e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant17,A,1e-07,10,980,17,3.630589871e-15,4.902080607e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant18,A,1e-07,10,980,18,3.495275615e-15,5.02485308e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant19,A,1e-07,10,980,19,3.063775953e-15,3.304336109e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant20,A,1e-07,10,980,20,2.315557115e-15,4.848127722e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant21,A,1e-07,10,980,21,2.693592196e-15,5.400605363e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant22,A,1e-07,10,980,22,1.841904299e-15,4.791097428e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant23,A,1e-07,10,980,23,2.305537235e-15,3.78394224e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant24,A,1e-07,10,980,24,1.551262254e-15,2.980592443e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant25,A,1e-07,10,980,25,1.776769835e-15,3.970843423e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant26,A,1e-07,10,980,26,1.645242269e-15,2.950742946e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
reported,5f262c4ed6762b56fd7c67fc65428e840c97f87bb8c6689097135e39944093f4,42,cmA_ds100_ms010_vidx0980_ant27,A,1e-07,10,980,27,2.018002858e-15,4.760208586e-16,0,0.675876081,0.3655928373,model_and_extraction_float64
