model,duplex,split,cm,ds,ms,noise_type,snr,h1,h2,h3,h4,nmse_mean,source
AR,TDD,generalization,B,3e-08,3.0,vanilla,0.0,0.53666306,0.712326,0.9098931,1.0251746,0.79601419,AR\TDD\generalization\slice_0\20260227_173848\result.csv
AR,TDD,generalization,B,3e-08,3.0,vanilla,5.0,0.39861923,0.61910516,0.86214757,0.98558664,0.71636465,AR\TDD\generalization\slice_3\20260227_173848\result.csv
AR,TDD,generalization,B,3e-08,3.0,vanilla,10.0,0.35361764,0.5880426,0.8463133,0.9722153,0.69004721,AR\TDD\generalization\slice_6\20260227_185328\result.csv
AR,TDD,generalization,B,3e-08,3.0,vanilla,15.0,0.34064525,0.57898504,0.8420367,0.96873885,0.68260146,AR\TDD\generalization\slice_10\20260227_190112\result.csv
AR,TDD,generalization,B,3e-08,3.0,vanilla,20.0,0.33625966,0.57594466,0.840504,0.96734184,0.68001254,AR\TDD\generalization\slice_13\20260227_190549\result.csv
AR,TDD,generalization,B,3e-08,3.0,vanilla,25.0,0.33483884,0.5749814,0.8400016,0.9669291,0.679187735,AR\TDD\generalization\slice_16\20260227_191332\result.csv
AR,TDD,generalization,B,3e-08,6.0,vanilla,0.0,0.6432046,0.913303,1.1942427,1.3163257,1.016769,AR\TDD\generalization\slice_0\20260227_173848\result.csv
AR,TDD,generalization,B,3e-08,6.0,vanilla,5.0,0.50808644,0.8209651,1.14466,1.2752966,0.937252035,AR\TDD\generalization\slice_3\20260227_173848\result.csv
AR,TDD,generalization,B,3e-08,6.0,vanilla,10.0,0.46527088,0.7917633,1.1293399,1.2618228,0.91204922,AR\TDD\generalization\slice_6\20260227_185328\result.csv
AR,TDD,generalization,B,3e-08,6.0,vanilla,15.0,0.45165706,0.78222793,1.1242064,1.2581598,0.9040627975000001,AR\TDD\generalization\slice_10\20260227_190112\result.csv
AR,TDD,generalization,B,3e-08,6.0,vanilla,20.0,0.44745812,0.7794094,1.1227039,1.2566432,0.9015536550000001,AR\TDD\generalization\slice_13\20260227_190549\result.csv
AR,TDD,generalization,B,3e-08,6.0,vanilla,25.0,0.4461869,0.77865577,1.1222622,1.2562915,0.9008490925,AR\TDD\generalization\slice_16\20260227_191332\result.csv
AR,TDD,generalization,B,3e-08,9.0,vanilla,0.0,0.7496044,1.1032475,1.3079888,1.3618923,1.13068325,AR\TDD\generalization\slice_0\20260227_173848\result.csv
AR,TDD,generalization,B,3e-08,9.0,vanilla,5.0,0.6089629,0.99193835,1.2557485,1.3223281,1.0447444625,AR\TDD\generalization\slice_3\20260227_173848\result.csv
